snp,1,2,3,4,5
SNP5908,,,1,,
SNP5909,,,1,,
SNP5910,,,1,,
SNP5911,,,1,,
SNP5912,,,1,,
SNP5913,,,1,,
SNP5914,,,1,,
SNP5915,,,1,,
SNP5916,,,1,,
SNP5917,,,1,,
SNP5918,,,1,,
SNP5919,,,1,,
SNP5920,,,1,,
SNP5921,,,1,,
SNP5922,,,1,,
SNP5923,,,1,,
SNP5924,,,1,,
SNP5925,,,1,,
SNP5926,,,1,,
SNP5927,,,1,,
SNP5928,,,1,,
SNP5929,,,1,,
SNP5930,,,1,,
SNP5931,,,1,,
SNP5932,,,1,,
SNP5933,,,1,,
SNP5934,,,1,,
SNP5935,,,1,,
SNP5936,,,1,,
SNP5937,,,1,,
SNP5938,,,1,,
SNP5939,,,1,,
SNP5940,,,1,,
SNP5941,,,1,,
SNP5942,,,1,,
SNP5943,,,1,,
SNP5944,,,1,,
SNP5945,,,1,,
SNP5946,,,1,,
SNP5947,,,1,,
SNP5948,,,1,,
SNP5949,,,1,,
SNP5950,,,1,,
SNP5951,,,1,,
SNP5952,,,1,,
SNP5953,,,1,,
SNP5954,,,1,,
SNP5955,,,1,,
SNP5956,,,1,,
SNP5957,,,1,,
SNP5958,,,1,,
SNP5959,,,1,,
SNP5960,,,1,,
SNP5961,,,1,,
SNP5962,,,1,,
SNP5963,,,1,,
SNP5964,,,1,,
SNP5965,,,1,,
SNP5966,,,1,,
SNP5967,,,1,,
SNP5968,,,1,,
SNP5969,,,1,,
SNP5970,,,1,,
SNP5971,,,1,,
SNP5972,,,1,,
SNP5973,,,1,,
SNP5974,,,1,,
SNP5975,,,1,,
SNP5976,,,1,,
SNP5977,,,1,,
SNP5978,,,1,,
SNP5979,,,1,,
SNP5980,,,1,,
SNP5981,,,1,,
SNP5982,,,1,,
SNP5983,,,1,,
SNP5984,,,1,,
SNP5985,,,1,,
SNP5986,,,1,,
SNP5987,,,1,,
SNP5988,,,1,,
SNP5989,,,1,,
SNP5990,,,1,,
SNP5991,,,1,,
SNP5992,,,1,,
SNP5993,,,1,,
SNP5994,,,1,,
SNP5995,,,1,,
SNP5996,,,1,,
SNP5997,,,1,,
SNP5998,,,1,,
SNP5999,,,1,,
SNP6000,,,1,,
SNP6001,,,,1,
SNP6002,,,,1,
SNP6003,,,,1,
SNP6004,,,,1,
SNP6005,,,,1,
SNP6006,,,,1,
SNP6007,,,,1,
SNP6008,,,,1,
SNP6009,,,,1,
SNP6010,,,,1,
SNP6011,,,,1,
SNP6012,,,,1,
SNP6013,,,,1,
SNP6014,,,,1,
SNP6015,,,,1,
SNP6016,,,,1,
SNP6017,,,,1,
SNP6018,,,,1,
SNP6019,,,,1,
SNP6020,,,,1,
SNP6021,,,,1,
SNP6022,,,,1,
SNP6023,,,,1,
SNP6024,,,,1,
SNP6025,,,,1,
SNP6026,,,,1,
SNP6027,,,,1,
SNP6028,,,,1,
SNP6029,,,,1,
SNP6030,,,,1,
SNP6031,,,,1,
SNP6032,,,,1,
SNP6033,,,,1,
SNP6034,,,,1,
SNP6035,,,,1,
SNP6036,,,,1,
SNP6037,,,,1,
SNP6038,,,,1,
SNP6039,,,,1,
SNP6040,,,,1,
SNP6041,,,,1,
SNP6042,,,,1,
SNP6043,,,,1,
SNP6044,,,,1,
SNP6045,,,,1,
SNP6046,,,,1,
SNP6047,,,,1,
SNP6048,,,,1,
SNP6049,,,,1,
SNP6050,,,,1,
SNP6051,,,,1,
SNP6052,,,,1,
SNP6053,,,,1,
SNP6054,,,,1,
SNP6055,,,,1,
SNP6056,,,,1,
SNP6057,,,,1,
SNP6058,,,,1,
SNP6059,,,,1,
SNP6060,,,,1,
SNP6061,,,,1,
SNP6062,,,,1,
SNP6063,,,,1,
SNP6064,,,,1,
SNP6065,,,,1,
SNP6066,,,,1,
SNP6067,,,,1,
SNP6068,,,,1,
SNP6069,,,,1,
SNP6070,,,,1,
SNP6071,,,,1,
SNP6072,,,,1,
SNP6073,,,,1,
SNP6074,,,,1,
SNP6075,,,,1,
SNP6076,,,,1,
SNP6077,,,,1,
SNP6078,,,,1,
SNP6079,,,,1,
SNP6080,,,,1,
SNP6081,,,,1,
SNP6082,,,,1,
SNP6083,,,,1,
SNP6084,,,,1,
SNP6085,,,,1,
SNP6086,,,,1,
SNP6087,,,,1,
SNP6088,,,,1,
SNP6089,,,,1,
SNP6090,,,,1,
SNP6091,,,,1,
SNP6092,,,,1,
SNP6093,,,,1,
SNP6094,,,,1,
SNP6095,,,,1,
SNP6096,,,,1,
SNP6097,,,,1,
SNP6098,,,,1,
SNP6099,,,,1,
SNP6100,,,,1,
SNP6101,,,,1,
SNP6102,,,,1,
SNP6103,,,,1,
SNP6104,,,,1,
SNP6105,,,,1,
SNP6106,,,,1,
SNP6107,,,,1,
SNP6108,,,,1,
SNP6109,,,,1,
SNP6110,,,,1,
SNP6111,,,,1,
SNP6112,,,,1,
SNP6113,,,,1,
SNP6114,,,,1,
SNP6115,,,,1,
SNP6116,,,,1,
SNP6117,,,,1,
SNP6118,,,,1,
SNP6119,,,,1,
SNP6120,,,,1,
SNP6121,,,,1,
SNP6122,,,,1,
SNP6123,,,,1,
SNP6124,,,,1,
SNP6125,,,,1,
SNP6126,,,,1,
SNP6127,,,,1,
SNP6128,,,,1,
SNP6129,,,,1,
SNP6130,,,,1,
SNP6131,,,,1,
SNP6132,,,,1,
SNP6133,,,,1,
SNP6134,,,,1,
SNP6135,,,,1,
SNP6136,,,,1,
SNP6137,,,,1,
SNP6138,,,,1,
SNP6139,,,,1,
SNP6140,,,,1,
SNP6141,,,,1,
SNP6142,,,,1,
SNP6143,,,,1,
SNP6144,,,,1,
SNP6145,,,,1,
SNP6146,,,,1,
SNP6147,,,,1,
SNP6148,,,,1,
SNP6149,,,,1,
SNP6150,,,,1,
SNP6151,,,,1,
SNP6152,,,,1,
SNP6153,,,,1,
SNP6154,,,,1,
SNP6155,,,,1,
SNP6156,,,,1,
SNP6157,,,,1,
SNP6158,,,,1,
SNP6159,,,,1,
SNP6160,,,,1,
SNP6161,,,,1,
SNP6162,,,,1,
SNP6163,,,,1,
SNP6164,,,,1,
SNP6165,,,,1,
SNP6166,,,,1,
SNP6167,,,,1,
SNP6168,,,,1,
SNP6169,,,,1,
SNP6170,,,,1,
SNP6171,,,,1,
SNP6172,,,,1,
SNP6173,,,,1,
SNP6174,,,,1,
SNP6175,,,,1,
SNP6176,,,,1,
SNP6177,,,,1,
SNP6178,,,,1,
SNP6179,,,,1,
SNP6180,,,,1,
SNP6181,,,,1,
SNP6182,,,,1,
SNP6183,,,,1,
SNP6184,,,,1,
SNP6185,,,,1,
SNP6186,,,,1,
SNP6187,,,,1,
SNP6188,,,,1,
SNP6189,,,,1,
SNP6190,,,,1,
SNP6191,,,,1,
SNP6192,,,,1,
SNP6193,,,,1,
SNP6194,,,,1,
SNP6195,,,,1,
SNP6196,,,,1,
SNP6197,,,,1,
SNP6198,,,,1,
SNP6199,,,,1,
SNP6200,,,,1,
SNP6201,,,,1,
SNP6202,,,,1,
SNP6203,,,,1,
SNP6204,,,,1,
SNP6205,,,,1,
SNP6206,,,,1,
SNP6207,,,,1,
SNP6208,,,,1,
SNP6209,,,,1,
SNP6210,,,,1,
SNP6211,,,,1,
SNP6212,,,,1,
SNP6213,,,,1,
SNP6214,,,,1,
SNP6215,,,,1,
SNP6216,,,,1,
SNP6217,,,,1,
SNP6218,,,,1,
SNP6219,,,,1,
SNP6220,,,,1,
SNP6221,,,,1,
SNP6222,,,,1,
SNP6223,,,,1,
SNP6224,,,,1,
SNP6225,,,,1,
SNP6226,,,,1,
SNP6227,,,,1,
SNP6228,,,,1,
SNP6229,,,,1,
SNP6230,,,,1,
SNP6231,,,,1,
SNP6232,,,,1,
SNP6233,,,,1,
SNP6234,,,,1,
SNP6235,,,,1,
SNP6236,,,,1,
SNP6237,,,,1,
SNP6238,,,,1,
SNP6239,,,,1,
SNP6240,,,,1,
SNP6241,,,,1,
SNP6242,,,,1,
SNP6243,,,,1,
SNP6244,,,,1,
SNP6245,,,,1,
SNP6246,,,,1,
SNP6247,,,,1,
SNP6248,,,,1,
SNP6249,,,,1,
SNP6250,,,,1,
SNP6251,,,,1,
SNP6252,,,,1,
SNP6253,,,,1,
SNP6254,,,,1,
SNP6255,,,,1,
SNP6256,,,,1,
SNP6257,,,,1,
SNP6258,,,,1,
SNP6259,,,,1,
SNP6260,,,,1,
SNP6261,,,,1,
SNP6262,,,,1,
SNP6263,,,,1,
SNP6264,,,,1,
SNP6265,,,,1,
SNP6266,,,,1,
SNP6267,,,,1,
SNP6268,,,,1,
SNP6269,,,,1,
SNP6270,,,,1,
SNP6271,,,,1,
SNP6272,,,,1,
SNP6273,,,,1,
SNP6274,,,,1,
SNP6275,,,,1,
SNP6276,,,,1,
SNP6277,,,,1,
SNP6278,,,,1,
SNP6279,,,,1,
SNP6280,,,,1,
SNP6281,,,,1,
SNP6282,,,,1,
SNP6283,,,,1,
SNP6284,,,,1,
SNP6285,,,,1,
SNP6286,,,,1,
SNP6287,,,,1,
SNP6288,,,,1,
SNP6289,,,,1,
SNP6290,,,,1,
SNP6291,,,,1,
SNP6292,,,,1,
SNP6293,,,,1,
SNP6294,,,,1,
SNP6295,,,,1,
SNP6296,,,,1,
SNP6297,,,,1,
SNP6298,,,,1,
SNP6299,,,,1,
SNP6300,,,,1,
SNP6301,,,,1,
SNP6302,,,,1,
SNP6303,,,,1,
SNP6304,,,,1,
SNP6305,,,,1,
SNP6306,,,,1,
SNP6307,,,,1,
SNP6308,,,,1,
SNP6309,,,,1,
SNP6310,,,,1,
SNP6311,,,,1,
SNP6312,,,,1,
SNP6313,,,,1,
SNP6314,,,,1,
SNP6315,,,,1,
SNP6316,,,,1,
SNP6317,,,,1,
SNP6318,,,,1,
SNP6319,,,,1,
SNP6320,,,,1,
SNP6321,,,,1,
SNP6322,,,,1,
SNP6323,,,,1,
SNP6324,,,,1,
SNP6325,,,,1,
SNP6326,,,,1,
SNP6327,,,,1,
SNP6328,,,,1,
SNP6329,,,,1,
SNP6330,,,,1,
SNP6331,,,,1,
SNP6332,,,,1,
SNP6333,,,,1,
SNP6334,,,,1,
SNP6335,,,,1,
SNP6336,,,,1,
SNP6337,,,,1,
SNP6338,,,,1,
SNP6339,,,,1,
SNP6340,,,,1,
SNP6341,,,,1,
SNP6342,,,,1,
SNP6343,,,,1,
SNP6344,,,,1,
SNP6345,,,,1,
SNP6346,,,,1,
SNP6347,,,,1,
SNP6348,,,,1,
SNP6349,,,,1,
SNP6350,,,,1,
SNP6351,,,,1,
SNP6352,,,,1,
SNP6353,,,,1,
SNP6354,,,,1,
SNP6355,,,,1,
SNP6356,,,,1,
SNP6357,,,,1,
SNP6358,,,,1,
SNP6359,,,,1,
SNP6360,,,,1,
SNP6361,,,,1,
SNP6362,,,,1,
SNP6363,,,,1,
SNP6364,,,,1,
SNP6365,,,,1,
SNP6366,,,,1,
SNP6367,,,,1,
SNP6368,,,,1,
SNP6369,,,,1,
SNP6370,,,,1,
SNP6371,,,,1,
SNP6372,,,,1,
SNP6373,,,,1,
SNP6374,,,,1,
SNP6375,,,,1,
SNP6376,,,,1,
SNP6377,,,,1,
SNP6378,,,,1,
SNP6379,,,,1,
SNP6380,,,,1,
SNP6381,,,,1,
SNP6382,,,,1,
SNP6383,,,,1,
SNP6384,,,,1,
SNP6385,,,,1,
SNP6386,,,,1,
SNP6387,,,,1,
SNP6388,,,,1,
SNP6389,,,,1,
SNP6390,,,,1,
SNP6391,,,,1,
SNP6392,,,,1,
SNP6393,,,,1,
SNP6394,,,,1,
SNP6395,,,,1,
SNP6396,,,,1,
SNP6397,,,,1,
SNP6398,,,,1,
SNP6399,,,,1,
SNP6400,,,,1,
SNP6401,,,,1,
SNP6402,,,,1,
SNP6403,,,,1,
SNP6404,,,,1,
SNP6405,,,,1,
SNP6406,,,,1,
SNP6407,,,,1,
SNP6408,,,,1,
SNP6409,,,,1,
SNP6410,,,,1,
SNP6411,,,,1,
SNP6412,,,,1,
SNP6413,,,,1,
SNP6414,,,,1,
SNP6415,,,,1,
SNP6416,,,,1,
SNP6417,,,,1,
SNP6418,,,,1,
SNP6419,,,,1,
SNP6420,,,,1,
SNP6421,,,,1,
SNP6422,,,,1,
SNP6423,,,,1,
SNP6424,,,,1,
SNP6425,,,,1,
SNP6426,,,,1,
SNP6427,,,,1,
SNP6428,,,,1,
SNP6429,,,,1,
SNP6430,,,,1,
SNP6431,,,,1,
SNP6432,,,,1,
SNP6433,,,,1,
SNP6434,,,,1,
SNP6435,,,,1,
SNP6436,,,,1,
SNP6437,,,,1,
SNP6438,,,,1,
SNP6439,,,,1,
SNP6440,,,,1,
SNP6441,,,,1,
SNP6442,,,,1,
SNP6443,,,,1,
SNP6444,,,,1,
SNP6445,,,,1,
SNP6446,,,,1,
SNP6447,,,,1,
SNP6448,,,,1,
SNP6449,,,,1,
SNP6450,,,,1,
SNP6451,,,,1,
SNP6452,,,,1,
SNP6453,,,,1,
SNP6454,,,,1,
SNP6455,,,,1,
SNP6456,,,,1,
SNP6457,,,,1,
SNP6458,,,,1,
SNP6459,,,,1,
SNP6460,,,,1,
SNP6461,,,,1,
SNP6462,,,,1,
SNP6463,,,,1,
SNP6464,,,,1,
SNP6465,,,,1,
SNP6466,,,,1,
SNP6467,,,,1,
SNP6468,,,,1,
SNP6469,,,,1,
SNP6470,,,,1,
SNP6471,,,,1,
SNP6472,,,,1,
SNP6473,,,,1,
SNP6474,,,,1,
SNP6475,,,,1,
SNP6476,,,,1,
SNP6477,,,,1,
SNP6478,,,,1,
SNP6479,,,,1,
SNP6480,,,,1,
SNP6481,,,,1,
SNP6482,,,,1,
SNP6483,,,,1,
SNP6484,,,,1,
SNP6485,,,,1,
SNP6486,,,,1,
SNP6487,,,,1,
SNP6488,,,,1,
SNP6489,,,,1,
SNP6490,,,,1,
SNP6491,,,,1,
SNP6492,,,,1,
SNP6493,,,,1,
SNP6494,,,,1,
SNP6495,,,,1,
SNP6496,,,,1,
SNP6497,,,,1,
SNP6498,,,,1,
SNP6499,,,,1,
SNP6500,,,,1,
SNP6501,,,,1,
SNP6502,,,,1,
SNP6503,,,,1,
SNP6504,,,,1,
SNP6505,,,,1,
SNP6506,,,,1,
SNP6507,,,,1,
SNP6508,,,,1,
SNP6509,,,,1,
SNP6510,,,,1,
SNP6511,,,,1,
SNP6512,,,,1,
SNP6513,,,,1,
SNP6514,,,,1,
SNP6515,,,,1,
SNP6516,,,,1,
SNP6517,,,,1,
SNP6518,,,,1,
SNP6519,,,,1,
SNP6520,,,,1,
SNP6521,,,,1,
SNP6522,,,,1,
SNP6523,,,,1,
SNP6524,,,,1,
SNP6525,,,,1,
SNP6526,,,,1,
SNP6527,,,,1,
SNP6528,,,,1,
SNP6529,,,,1,
SNP6530,,,,1,
SNP6531,,,,1,
SNP6532,,,,1,
SNP6533,,,,1,
SNP6534,,,,1,
SNP6535,,,,1,
SNP6536,,,,1,
SNP6537,,,,1,
SNP6538,,,,1,
SNP6539,,,,1,
SNP6540,,,,1,
SNP6541,,,,1,
SNP6542,,,,1,
SNP6543,,,,1,
SNP6544,,,,1,
SNP6545,,,,1,
SNP6546,,,,1,
SNP6547,,,,1,
SNP6548,,,,1,
SNP6549,,,,1,
SNP6550,,,,1,
SNP6551,,,,1,
SNP6552,,,,1,
SNP6553,,,,1,
SNP6554,,,,1,
SNP6555,,,,1,
SNP6556,,,,1,
SNP6557,,,,1,
SNP6558,,,,1,
SNP6559,,,,1,
SNP6560,,,,1,
SNP6561,,,,1,
SNP6562,,,,1,
SNP6563,,,,1,
SNP6564,,,,1,
SNP6565,,,,1,
SNP6566,,,,1,
SNP6567,,,,1,
SNP6568,,,,1,
SNP6569,,,,1,
SNP6570,,,,1,
SNP6571,,,,1,
SNP6572,,,,1,
SNP6573,,,,1,
SNP6574,,,,1,
SNP6575,,,,1,
SNP6576,,,,1,
SNP6577,,,,1,
SNP6578,,,,1,
SNP6579,,,,1,
SNP6580,,,,1,
SNP6581,,,,1,
SNP6582,,,,1,
SNP6583,,,,1,
SNP6584,,,,1,
SNP6585,,,,1,
SNP6586,,,,1,
SNP6587,,,,1,
SNP6588,,,,1,
SNP6589,,,,1,
SNP6590,,,,1,
SNP6591,,,,1,
SNP6592,,,,1,
SNP6593,,,,1,
SNP6594,,,,1,
SNP6595,,,,1,
SNP6596,,,,1,
SNP6597,,,,1,
SNP6598,,,,1,
SNP6599,,,,1,
SNP6600,,,,1,
SNP6601,,,,1,
SNP6602,,,,1,
SNP6603,,,,1,
SNP6604,,,,1,
SNP6605,,,,1,
SNP6606,,,,1,
SNP6607,,,,1,
SNP6608,,,,1,
SNP6609,,,,1,
SNP6610,,,,1,
SNP6611,,,,1,
SNP6612,,,,1,
SNP6613,,,,1,
SNP6614,,,,1,
SNP6615,,,,1,
SNP6616,,,,1,
SNP6617,,,,1,
SNP6618,,,,1,
SNP6619,,,,1,
SNP6620,,,,1,
SNP6621,,,,1,
SNP6622,,,,1,
SNP6623,,,,1,
SNP6624,,,,1,
SNP6625,,,,1,
SNP6626,,,,1,
SNP6627,,,,1,
SNP6628,,,,1,
SNP6629,,,,1,
SNP6630,,,,1,
SNP6631,,,,1,
SNP6632,,,,1,
SNP6633,,,,1,
SNP6634,,,,1,
SNP6635,,,,1,
SNP6636,,,,1,
SNP6637,,,,1,
SNP6638,,,,1,
SNP6639,,,,1,
SNP6640,,,,1,
SNP6641,,,,1,
SNP6642,,,,1,
SNP6643,,,,1,
SNP6644,,,,1,
SNP6645,,,,1,
SNP6646,,,,1,
SNP6647,,,,1,
SNP6648,,,,1,
SNP6649,,,,1,
SNP6650,,,,1,
SNP6651,,,,1,
SNP6652,,,,1,
SNP6653,,,,1,
SNP6654,,,,1,
SNP6655,,,,1,
SNP6656,,,,1,
SNP6657,,,,1,
SNP6658,,,,1,
SNP6659,,,,1,
SNP6660,,,,1,
SNP6661,,,,1,
SNP6662,,,,1,
SNP6663,,,,1,
SNP6664,,,,1,
SNP6665,,,,1,
SNP6666,,,,1,
SNP6667,,,,1,
SNP6668,,,,1,
SNP6669,,,,1,
SNP6670,,,,1,
SNP6671,,,,1,
SNP6672,,,,1,
SNP6673,,,,1,
SNP6674,,,,1,
SNP6675,,,,1,
SNP6676,,,,1,
SNP6677,,,,1,
SNP6678,,,,1,
SNP6679,,,,1,
SNP6680,,,,1,
SNP6681,,,,1,
SNP6682,,,,1,
SNP6683,,,,1,
SNP6684,,,,1,
SNP6685,,,,1,
SNP6686,,,,1,
SNP6687,,,,1,
SNP6688,,,,1,
SNP6689,,,,1,
SNP6690,,,,1,
SNP6691,,,,1,
SNP6692,,,,1,
SNP6693,,,,1,
SNP6694,,,,1,
SNP6695,,,,1,
SNP6696,,,,1,
SNP6697,,,,1,
SNP6698,,,,1,
SNP6699,,,,1,
SNP6700,,,,1,
SNP6701,,,,1,
SNP6702,,,,1,
SNP6703,,,,1,
SNP6704,,,,1,
SNP6705,,,,1,
SNP6706,,,,1,
SNP6707,,,,1,
SNP6708,,,,1,
SNP6709,,,,1,
SNP6710,,,,1,
SNP6711,,,,1,
SNP6712,,,,1,
SNP6713,,,,1,
SNP6714,,,,1,
SNP6715,,,,1,
SNP6716,,,,1,
SNP6717,,,,1,
SNP6718,,,,1,
SNP6719,,,,1,
SNP6720,,,,1,
SNP6721,,,,1,
SNP6722,,,,1,
SNP6723,,,,1,
SNP6724,,,,1,
SNP6725,,,,1,
SNP6726,,,,1,
SNP6727,,,,1,
SNP6728,,,,1,
SNP6729,,,,1,
SNP6730,,,,1,
SNP6731,,,,1,
SNP6732,,,,1,
SNP6733,,,,1,
SNP6734,,,,1,
SNP6735,,,,1,
SNP6736,,,,1,
SNP6737,,,,1,
SNP6738,,,,1,
SNP6739,,,,1,
SNP6740,,,,1,
SNP6741,,,,1,
SNP6742,,,,1,
SNP6743,,,,1,
SNP6744,,,,1,
SNP6745,,,,1,
SNP6746,,,,1,
SNP6747,,,,1,
SNP6748,,,,1,
SNP6749,,,,1,
SNP6750,,,,1,
SNP6751,,,,1,
SNP6752,,,,1,
SNP6753,,,,1,
SNP6754,,,,1,
SNP6755,,,,1,
SNP6756,,,,1,
SNP6757,,,,1,
SNP6758,,,,1,
SNP6759,,,,1,
SNP6760,,,,1,
SNP6761,,,,1,
SNP6762,,,,1,
SNP6763,,,,1,
SNP6764,,,,1,
SNP6765,,,,1,
SNP6766,,,,1,
SNP6767,,,,1,
SNP6768,,,,1,
SNP6769,,,,1,
SNP6770,,,,1,
SNP6771,,,,1,
SNP6772,,,,1,
SNP6773,,,,1,
SNP6774,,,,1,
SNP6775,,,,1,
SNP6776,,,,1,
SNP6777,,,,1,
SNP6778,,,,1,
SNP6779,,,,1,
SNP6780,,,,1,
SNP6781,,,,1,
SNP6782,,,,1,
SNP6783,,,,1,
SNP6784,,,,1,
SNP6785,,,,1,
SNP6786,,,,1,
SNP6787,,,,1,
SNP6788,,,,1,
SNP6789,,,,1,
SNP6790,,,,1,
SNP6791,,,,1,
SNP6792,,,,1,
SNP6793,,,,1,
SNP6794,,,,1,
SNP6795,,,,1,
SNP6796,,,,1,
SNP6797,,,,1,
SNP6798,,,,1,
SNP6799,,,,1,
SNP6800,,,,1,
SNP6801,,,,1,
SNP6802,,,,1,
SNP6803,,,,1,
SNP6804,,,,1,
SNP6805,,,,1,
SNP6806,,,,1,
SNP6807,,,,1,
SNP6808,,,,1,
SNP6809,,,,1,
SNP6810,,,,1,
SNP6811,,,,1,
SNP6812,,,,1,
SNP6813,,,,1,
SNP6814,,,,1,
SNP6815,,,,1,
SNP6816,,,,1,
SNP6817,,,,1,
SNP6818,,,,1,
SNP6819,,,,1,
SNP6820,,,,1,
SNP6821,,,,1,
SNP6822,,,,1,
SNP6823,,,,1,
SNP6824,,,,1,
SNP6825,,,,1,
SNP6826,,,,1,
SNP6827,,,,1,
SNP6828,,,,1,
SNP6829,,,,1,
SNP6830,,,,1,
SNP6831,,,,1,
SNP6832,,,,1,
SNP6833,,,,1,
SNP6834,,,,1,
SNP6835,,,,1,
SNP6836,,,,1,
SNP6837,,,,1,
SNP6838,,,,1,
SNP6839,,,,1,
SNP6840,,,,1,
SNP6841,,,,1,
SNP6842,,,,1,
SNP6843,,,,1,
SNP6844,,,,1,
SNP6845,,,,1,
SNP6846,,,,1,
SNP6847,,,,1,
SNP6848,,,,1,
SNP6849,,,,1,
SNP6850,,,,1,
SNP6851,,,,1,
SNP6852,,,,1,
SNP6853,,,,1,
SNP6854,,,,1,
SNP6855,,,,1,
SNP6856,,,,1,
SNP6857,,,,1,
SNP6858,,,,1,
SNP6859,,,,1,
SNP6860,,,,1,
SNP6861,,,,1,
SNP6862,,,,1,
SNP6863,,,,1,
SNP6864,,,,1,
SNP6865,,,,1,
SNP6866,,,,1,
SNP6867,,,,1,
SNP6868,,,,1,
SNP6869,,,,1,
SNP6870,,,,1,
SNP6871,,,,1,
SNP6872,,,,1,
SNP6873,,,,1,
SNP6874,,,,1,
SNP6875,,,,1,
SNP6876,,,,1,
SNP6877,,,,1,
SNP6878,,,,1,
SNP6879,,,,1,
SNP6880,,,,1,
SNP6881,,,,1,
SNP6882,,,,1,
SNP6883,,,,1,
SNP6884,,,,1,
SNP6885,,,,1,
SNP6886,,,,1,
SNP6887,,,,1,
SNP6888,,,,1,
SNP6889,,,,1,
SNP6890,,,,1,
SNP6891,,,,1,
SNP6892,,,,1,
SNP6893,,,,1,
SNP6894,,,,1,
SNP6895,,,,1,
SNP6896,,,,1,
SNP6897,,,,1,
SNP6898,,,,1,
SNP6899,,,,1,
SNP6900,,,,1,
SNP6901,,,,1,
SNP6902,,,,1,
SNP6903,,,,1,
SNP6904,,,,1,
SNP6905,,,,1,
SNP6906,,,,1,
SNP6907,,,,1,
SNP6908,,,,1,
SNP6909,,,,1,
SNP6910,,,,1,
SNP6911,,,,1,
SNP6912,,,,1,
SNP6913,,,,1,
SNP6914,,,,1,
SNP6915,,,,1,
SNP6916,,,,1,
SNP6917,,,,1,
SNP6918,,,,1,
SNP6919,,,,1,
SNP6920,,,,1,
SNP6921,,,,1,
SNP6922,,,,1,
SNP6923,,,,1,
SNP6924,,,,1,
SNP6925,,,,1,
SNP6926,,,,1,
SNP6927,,,,1,
SNP6928,,,,1,
SNP6929,,,,1,
SNP6930,,,,1,
SNP6931,,,,1,
SNP6932,,,,1,
SNP6933,,,,1,
SNP6934,,,,1,
SNP6935,,,,1,
SNP6936,,,,1,
SNP6937,,,,1,
SNP6938,,,,1,
SNP6939,,,,1,
SNP6940,,,,1,
SNP6941,,,,1,
SNP6942,,,,1,
SNP6943,,,,1,
SNP6944,,,,1,
SNP6945,,,,1,
SNP6946,,,,1,
SNP6947,,,,1,
SNP6948,,,,1,
SNP6949,,,,1,
SNP6950,,,,1,
SNP6951,,,,1,
SNP6952,,,,1,
SNP6953,,,,1,
SNP6954,,,,1,
SNP6955,,,,1,
SNP6956,,,,1,
SNP6957,,,,1,
SNP6958,,,,1,
SNP6959,,,,1,
SNP6960,,,,1,
SNP6961,,,,1,
SNP6962,,,,1,
SNP6963,,,,1,
SNP6964,,,,1,
SNP6965,,,,1,
SNP6966,,,,1,
SNP6967,,,,1,
SNP6968,,,,1,
SNP6969,,,,1,
SNP6970,,,,1,
SNP6971,,,,1,
SNP6972,,,,1,
SNP6973,,,,1,
SNP6974,,,,1,
SNP6975,,,,1,
SNP6976,,,,1,
SNP6977,,,,1,
SNP6978,,,,1,
SNP6979,,,,1,
SNP6980,,,,1,
SNP6981,,,,1,
SNP6982,,,,1,
SNP6983,,,,1,
SNP6984,,,,1,
SNP6985,,,,1,
SNP6986,,,,1,
SNP6987,,,,1,
SNP6988,,,,1,
SNP6989,,,,1,
SNP6990,,,,1,
SNP6991,,,,1,
SNP6992,,,,1,
SNP6993,,,,1,
SNP6994,,,,1,
SNP6995,,,,1,
SNP6996,,,,1,
SNP6997,,,,1,
SNP6998,,,,1,
SNP6999,,,,1,
SNP7000,,,,1,
SNP7001,,,,1,
SNP7002,,,,1,
SNP7003,,,,1,
SNP7004,,,,1,
SNP7005,,,,1,
SNP7006,,,,1,
SNP7007,,,,1,
SNP7008,,,,1,
SNP7009,,,,1,
SNP7010,,,,1,
SNP7011,,,,1,
SNP7012,,,,1,
SNP7013,,,,1,
SNP7014,,,,1,
SNP7015,,,,1,
SNP7016,,,,1,
SNP7017,,,,1,
SNP7018,,,,1,
SNP7019,,,,1,
SNP7020,,,,1,
SNP7021,,,,1,
SNP7022,,,,1,
SNP7023,,,,1,
SNP7024,,,,1,
SNP7025,,,,1,
SNP7026,,,,1,
SNP7027,,,,1,
SNP7028,,,,1,
SNP7029,,,,1,
SNP7030,,,,1,
SNP7031,,,,1,
SNP7032,,,,1,
SNP7033,,,,1,
SNP7034,,,,1,
SNP7035,,,,1,
SNP7036,,,,1,
SNP7037,,,,1,
SNP7038,,,,1,
SNP7039,,,,1,
SNP7040,,,,1,
SNP7041,,,,1,
SNP7042,,,,1,
SNP7043,,,,1,
SNP7044,,,,1,
SNP7045,,,,1,
SNP7046,,,,1,
SNP7047,,,,1,
SNP7048,,,,1,
SNP7049,,,,1,
SNP7050,,,,1,
SNP7051,,,,1,
SNP7052,,,,1,
SNP7053,,,,1,
SNP7054,,,,1,
SNP7055,,,,1,
SNP7056,,,,1,
SNP7057,,,,1,
SNP7058,,,,1,
SNP7059,,,,1,
SNP7060,,,,1,
SNP7061,,,,1,
SNP7062,,,,1,
SNP7063,,,,1,
SNP7064,,,,1,
SNP7065,,,,1,
SNP7066,,,,1,
SNP7067,,,,1,
SNP7068,,,,1,
SNP7069,,,,1,
SNP7070,,,,1,
SNP7071,,,,1,
SNP7072,,,,1,
